metric_name,ablation_type,boot_idx,beta_x1_restricted,beta_x1_full,beta_x2,r2_restricted,r2_full,delta_r2,partial_r2_x2,cohen_f2_x2,n_boot_rows,n_group_rows
foreground_ssim,Erode,78,-0.04236788536181132,-0.04240261126520077,,0.17714652063539027,0.3958140929647608,0.2186675723293705,0.2657430245032458,0.3619210077282003,31860,63720
foreground_ssim,Erode,79,-0.04232121589333595,-0.04220734170858427,,0.17685225155697448,0.3974070733154985,0.22055482175852403,0.2679407459665667,0.36600964264885827,31860,63720
foreground_ssim,Erode,80,-0.042723383656419395,-0.04262726289903705,,0.17976587140136757,0.39562046464571976,0.2158545932443522,0.2631621700661726,0.35715073164716066,31860,63720
foreground_ssim,Erode,81,-0.0425159748884747,-0.04233914129204401,,0.17797017467943288,0.3950726397103179,0.21710246503088504,0.2641053382049995,0.3588901400110602,31860,63720
foreground_ssim,Erode,82,-0.04326749715420713,-0.04293102221588847,,0.1818027561093708,0.40197231064936567,0.22016955453999487,0.2690910488686828,0.3681594656245181,31860,63720
foreground_ssim,Erode,83,-0.04126905613938004,-0.04155448699163102,,0.16869175607480735,0.3891595463735683,0.22046779029876096,0.2652058269719268,0.3609253267197513,31860,63720
foreground_ssim,Erode,84,-0.042571793984293886,-0.04253289423102158,,0.17814627776745484,0.39224959725252617,0.21410331948507133,0.2605126845486141,0.352288239575274,31860,63720
foreground_ssim,Erode,85,-0.04155148588381256,-0.041429558221474025,,0.1728147628822363,0.39326666986303604,0.22045190698079975,0.26650851234838313,0.36334233843892333,31860,63720
foreground_ssim,Erode,86,-0.04261244157703476,-0.04274664218965329,,0.17945330306334406,0.3955782996729661,0.21612499660962203,0.2633914650031262,0.3575731918504638,31860,63720
foreground_ssim,Erode,87,-0.04324443822111264,-0.0430332802720864,,0.182753683050484,0.3999010343651762,0.2171473513146922,0.26570612410371514,0.36185256724277065,31860,63720
foreground_ssim,Erode,88,-0.041544930829439906,-0.042016573373418055,,0.17558812729769435,0.39411180453937333,0.21852367724167898,0.2650661453059734,0.3606666689974811,31860,63720
foreground_ssim,Erode,89,-0.042565335305906685,-0.04234317385863381,,0.1789004028478377,0.3932263837995351,0.21432598095169741,0.2610231227673828,0.3532223142689987,31860,63720
foreground_ssim,Erode,90,-0.041844853166444665,-0.04195383163956507,,0.17266204780512784,0.39047016009531443,0.2178081122901866,0.26326377475172785,0.35733789887012923,31860,63720
foreground_ssim,Erode,91,-0.04328796328490903,-0.042826122405754674,,0.18527733811355906,0.39917989809565924,0.21390255998210017,0.26254647131923614,0.3560176487173469,31860,63720
foreground_ssim,Erode,92,-0.04237920286157939,-0.041766705011620324,,0.17777159229631312,0.39599469519499286,0.21822310289867974,0.2654044798915809,0.3612933548143743,31860,63720
foreground_ssim,Erode,93,-0.04180186121569187,-0.04185544891744327,,0.1736927697825309,0.3957259657049361,0.22203319592240522,0.2687053771319054,0.36743792273223436,31860,63720
foreground_ssim,Erode,94,-0.04218003590631011,-0.042252155178756676,,0.17711398160888503,0.39787086314483644,0.2207568815359514,0.26827151829310386,0.3666271369775158,31860,63720
foreground_ssim,Erode,95,-0.041941877405207884,-0.04158091357146848,,0.17278899820756566,0.387851994487178,0.21506299627961234,0.25998565760562314,0.35132516048867146,31860,63720
foreground_ssim,Erode,96,-0.04233140160889016,-0.04241999330806251,,0.17712792793647048,0.3915966805680766,0.21446875263160614,0.26063438037674486,0.3525108193555868,31860,63720
foreground_ssim,Erode,97,-0.04255959955639503,-0.042514185060820255,,0.17699541345035374,0.39458500265212837,0.21758958920177462,0.26438441869928625,0.3594056806570115,31860,63720
foreground_ssim,Erode,98,-0.042481921613008074,-0.042266853420280345,,0.1746340090243088,0.40077884620426574,0.22614483717995693,0.2739934037173303,0.37739795357265776,31860,63720
foreground_ssim,Erode,99,-0.0426345822174781,-0.042738019613362745,,0.17803142391061677,0.399414047565097,0.22138262365448025,0.269332222781235,0.3686110585120216,31860,63720
foreground_ssim,Erode,100,-0.04176374802827884,-0.042166249649062335,,0.17248110151511853,0.38962998863692533,0.2171488871218068,0.2624095806384463,0.3557659830581637,31860,63720
foreground_ssim,Erode,101,-0.04211719431759393,-0.04224678191360249,,0.17594215830642201,0.3957880866348411,0.2198459283284191,0.26678458380615444,0.36385566630751615,31860,63720
foreground_ssim,Erode,102,-0.041910618078539706,-0.04189898806997152,,0.17330059818972188,0.3908253923120951,0.21752479412237324,0.26312441214550886,0.35708119047834075,31860,63720
foreground_ssim,Erode,103,-0.04274190212595278,-0.0428601925806577,,0.1808948798413892,0.3938692576688456,0.21297437782745643,0.26000860278619214,0.3513670615160775,31860,63720
foreground_ssim,Erode,104,-0.04221002967715611,-0.0422525726286227,,0.1763586922298107,0.3931068039577712,0.2167481117279605,0.26315837936146486,0.3571437497428769,31860,63720
foreground_ssim,Erode,105,-0.04133063597716069,-0.041819112885077434,,0.17230292233971867,0.3895108497174403,0.21720792737772165,0.26242442221944406,0.35579326393792393,31860,63720
foreground_ssim,Erode,106,-0.04198569158360291,-0.04189861672740193,,0.17583143579458216,0.39285868750133923,0.21702725170675707,0.2633287183380907,0.357457559284826,31860,63720
foreground_ssim,Erode,107,-0.04136340333372536,-0.04143224555336206,,0.17136629741616982,0.3896401982986799,0.21827390088251009,0.2634142205438814,0.3576151317208182,31860,63720
foreground_ssim,Erode,108,-0.04275675519703356,-0.042288761307173454,,0.1797350029459347,0.39749772894744384,0.21776272600150914,0.26547850607253937,0.36143054800620616,31860,63720
foreground_ssim,Erode,109,-0.04216400184857549,-0.04242608971417344,,0.17605930308458595,0.3974376792757005,0.22137837619111456,0.2686824149115204,0.36739498733510345,31860,63720
foreground_ssim,Erode,110,-0.04198123251155348,-0.042152268761472204,,0.1731396397374415,0.39425196181589917,0.22111232207845766,0.2674119267348194,0.3650235875980774,31860,63720
foreground_ssim,Erode,111,-0.04145753352321408,-0.04168076244349922,,0.17091365532730152,0.3903261089839407,0.2194124536566392,0.2646436707907154,0.35988494322919873,31860,63720
foreground_ssim,Erode,112,-0.04211894359040388,-0.04208829769328679,,0.17528674591151527,0.398682782357872,0.22339603644635675,0.2708772234942016,0.37151112572883316,31860,63720
foreground_ssim,Erode,113,-0.042139941664680325,-0.04212664483205293,,0.17713098584390186,0.39347616203548275,0.2163451761915809,0.2629156918898641,0.3566969056280315,31860,63720
foreground_ssim,Erode,114,-0.04172882207806152,-0.04168605589090278,,0.17241500187941317,0.39976756286566395,0.22735256098625078,0.2747180791127915,0.37877419966120185,31860,63720
foreground_ssim,Erode,115,-0.04130993642038795,-0.04157872999138464,,0.16996846117999564,0.3930106301167311,0.22304216893673545,0.26871529394391247,0.36745646629631923,31860,63720
foreground_ssim,Erode,116,-0.04232469222498924,-0.04233120361257227,,0.1784907192061177,0.3923887826466761,0.2138980634405584,0.2603720596240296,0.3520311299917582,31860,63720
foreground_ssim,Erode,117,-0.04218836140428214,-0.04175259754095852,,0.17575067791780252,0.3988578988735888,0.22310722095578628,0.2706792896015717,0.3711389046578692,31860,63720
foreground_ssim,Erode,118,-0.04190768663075867,-0.04206244062560912,,0.1751774881144752,0.39265043679075207,0.21747294867627687,0.2636602972670312,0.35806883193781386,31860,63720
foreground_ssim,Erode,119,-0.041547967780142823,-0.04188685864520739,,0.1718747985441691,0.3840936270632167,0.2122188285190476,0.2562641834181236,0.34456345614210715,31860,63720
foreground_ssim,Erode,120,-0.043013934905645465,-0.04287870100259156,,0.18144210457529086,0.39477250782443685,0.21333040324914598,0.2606173667636049,0.35247969731563933,31860,63720
foreground_ssim,Erode,121,-0.04208466354854092,-0.0426079674343882,,0.17469417728790704,0.39164136536275085,0.2169471880748438,0.26286884462043303,0.3566106827828697,31860,63720
foreground_ssim,Erode,122,-0.04196615905174285,-0.041889226251275065,,0.17402528717769217,0.39479266235626365,0.22076737517857148,0.26728103385177754,0.36477973984599843,31860,63720
foreground_ssim,Erode,123,-0.042093051351633805,-0.04191943970069234,,0.1730644841807224,0.3988057386481604,0.22574125446743798,0.2729853176565856,0.3754880393565939,31860,63720
foreground_ssim,Erode,124,-0.04186299097856618,-0.041977321080638924,,0.17441012323747995,0.39074921704163057,0.21633909380415062,0.26204184413271375,0.35509038290219685,31860,63720
foreground_ssim,Erode,125,-0.04193859223051024,-0.04202134272459982,,0.17431531400605937,0.3849515625896738,0.2106362485836144,0.25510494763513175,0.34247099215551635,31860,63720
foreground_ssim,Erode,126,-0.04230876311675834,-0.04252516740182546,,0.17875475895469362,0.4014974039920065,0.2227426450373129,0.2712254925870854,0.3721665478529319,31860,63720
foreground_ssim,Erode,127,-0.04200407640153843,-0.04201817842445036,,0.17304149463618113,0.39221726830077486,0.21917577366459373,0.2650384175783618,0.36061533543710117,31860,63720
foreground_ssim,Erode,128,-0.042446817771895955,-0.04196349807128154,,0.1798850367975341,0.3908402645144343,0.21095522771690023,0.25722640993299456,0.34630527171784636,31860,63720
foreground_ssim,Erode,129,-0.04209869359096361,-0.04219073531298862,,0.17707185575964834,0.39107401076278514,0.2140021550031368,0.2600496246251039,0.35144197946159517,31860,63720
foreground_ssim,Erode,130,-0.04346977441945321,-0.04293792454033263,,0.18218654084635955,0.3958400687606902,0.21365352791433068,0.26124970862602565,0.3536373679665655,31860,63720
foreground_ssim,Erode,131,-0.043512398255434896,-0.043373524367589504,,0.18583344072538854,0.4062418281602844,0.22040838743489588,0.27071658117630204,0.3712090172198841,31860,63720
foreground_ssim,Erode,132,-0.042847102517327436,-0.04275569567848568,,0.1806856778782826,0.39834753727865313,0.21766185940037053,0.26566343773499257,0.3617734038947661,31860,63720
foreground_ssim,Erode,133,-0.042104873822238466,-0.04225642119550051,,0.17436929955646852,0.39751952215535113,0.22315022259888262,0.2702784943425742,0.37038581465277365,31860,63720
foreground_ssim,Erode,134,-0.041956658461063785,-0.0421513104211368,,0.17547519341045958,0.401382658790705,0.22590746538024542,0.2739850439608486,0.37738209341526785,31860,63720
foreground_ssim,Erode,135,-0.04278385488090462,-0.04247292705903085,,0.18104312595697813,0.40276926773438027,0.22172614177740213,0.27074214626563387,0.3712570867481564,31860,63720
foreground_ssim,Erode,136,-0.04160989510779321,-0.04196569135300978,,0.171914258058659,0.39254586970876904,0.22063161165011003,0.266435708858925,0.363207031853307,31860,63720
foreground_ssim,Erode,137,-0.042743108502447745,-0.04251481706817029,,0.1798636167183505,0.40357843828426265,0.22371482156591216,0.2727775844680268,0.3750951272156349,31860,63720
foreground_ssim,Erode,138,-0.043538661307127184,-0.04350808165859701,,0.18652406195367344,0.396672528854765,0.21014846690109157,0.2583339679422993,0.34831576043137596,31860,63720
foreground_ssim,Erode,139,-0.04166260356890848,-0.04173854364528315,,0.1724870253207298,0.3900027153734059,0.21751569005267612,0.2628547185462336,0.35658468575942426,31860,63720
foreground_ssim,Erode,140,-0.04208943229780502,-0.042253035686266156,,0.1762285589912146,0.39948856378651976,0.22326000479530517,0.27102178308330566,0.37178310242194423,31860,63720
foreground_ssim,Erode,141,-0.04227823646364175,-0.04214334742056166,,0.17759957711025942,0.3981730897292559,0.2205735126189965,0.26820695427654084,0.3665065633568413,31860,63720
foreground_ssim,Erode,142,-0.04237389123342431,-0.042086292120767775,,0.17781573928797767,0.4012516108936848,0.2234358716057071,0.27175887727674175,0.3731715619965255,31860,63720
foreground_ssim,Erode,143,-0.04296910564196775,-0.04296233763088318,,0.18004519499586502,0.3974514410824733,0.2174062460866083,0.26514418204490176,0.3608111626342228,31860,63720
foreground_ssim,Erode,144,-0.042261691817174867,-0.042215909545458535,,0.17640637864063857,0.39879435711857836,0.22238797847793979,0.27002149204468456,0.3699033452382321,31860,63720
foreground_ssim,Erode,145,-0.04185853597186293,-0.04118655945364633,,0.17612809044917332,0.38659922847571193,0.2104711380265386,0.2554658504394051,0.3431217367130502,31860,63720
foreground_ssim,Erode,146,-0.04149675106066818,-0.04154982179384375,,0.17322479612708275,0.3881971684222355,0.21497237229515276,0.2600130861304785,0.35137524901734335,31860,63720
foreground_ssim,Erode,147,-0.042036012350520104,-0.04143285257514677,,0.17443680996110977,0.40120106605458306,0.22676425609347328,0.2746782545898043,0.37869849667124456,31860,63720
foreground_ssim,Erode,148,-0.04300605376121944,-0.04270941903018197,,0.18070853980459378,0.40391291603025403,0.22320437622566025,0.27243586326705344,0.3744492746583129,31860,63720
foreground_ssim,Erode,149,-0.04244953969279049,-0.042266585520434885,,0.1783503603048684,0.3991641679281024,0.220813807623234,0.26874448299541115,0.36751105016787816,31860,63720
foreground_ssim,Erode,150,-0.042322564818690234,-0.04245164869544677,,0.17677661081292195,0.3967141549722141,0.21993754415929212,0.26716629659475233,0.3645660609676037,31860,63720
foreground_ssim,Erode,151,-0.04233725545842737,-0.04227608415303965,,0.1788712610519314,0.400256299046281,0.2213850379943496,0.26961063167507876,0.36913274394095463,31860,63720
foreground_ssim,Erode,152,-0.04243199286361994,-0.04274537143145784,,0.17862887274369366,0.3972494409379832,0.21862056819428954,0.26616539215904245,0.3627048783405537,31860,63720
foreground_ssim,Erode,153,-0.042667875167068624,-0.04329141927029655,,0.18154548303741136,0.3922277854133581,0.21068230237594676,0.257414795824967,0.3466468149078451,31860,63720
foreground_ssim,Erode,154,-0.042048286218056154,-0.041783060956639057,,0.17826002215971726,0.389892431523874,0.21163240936415673,0.2575418198836744,0.3468772070681796,31860,63720
foreground_ssim,Erode,155,-0.04226072987696712,-0.042250145789678006,,0.17710730653247808,0.3937779181129718,0.21667061158049372,0.26330360361748106,0.35741128219224305,31860,63720
foreground_ssim,Erode,156,-0.04256278968867949,-0.042438231615551936,,0.17681213980606125,0.40162560968730265,0.2248134698812414,0.273101051111561,0.375707038136707,31860,63720
foreground_ssim,Erode,157,-0.04167066364604157,-0.04167005073044126,,0.17238704006031758,0.38623028361359935,0.21384324355328177,0.258385566568299,0.3484095709581345,31860,63720
foreground_ssim,Erode,158,-0.04254061584386878,-0.04209749497096145,,0.177735588677301,0.39550284763069987,0.21776725895339888,0.2648384825546533,0.3602453015698579,31860,63720
foreground_ssim,Erode,159,-0.04332452248598973,-0.042957744725309645,,0.18474974855282555,0.39632347630899567,0.21157372775617012,0.2595199785349338,0.3504753281816629,31860,63720
foreground_ssim,Erode,160,-0.04274892473398221,-0.042975304151467046,,0.17794235220455268,0.39502197636412395,0.21707962415957127,0.2640686145816226,0.35882233019794296,31860,63720
foreground_ssim,Erode,161,-0.0429488736836845,-0.04257126194390278,,0.17949729229516387,0.4010496226642768,0.22155233036911293,0.27002023063257596,0.36990097803198907,31860,63720
foreground_ssim,Erode,162,-0.04141754783898061,-0.04140222483595082,,0.17300338076217403,0.39838927134917634,0.2253858905870023,0.2725354437297721,0.37463741893774777,31860,63720
foreground_ssim,Erode,163,-0.04326948448991933,-0.043245984912987506,,0.18392088339423862,0.3995531577070508,0.21563227431281218,0.2642296193164096,0.3591196740903308,31860,63720
foreground_ssim,Erode,164,-0.042385470233390565,-0.04209950268421237,,0.17631017859880727,0.4008574984460731,0.22454731984726584,0.2726115025499339,0.37478115684479624,31860,63720
foreground_ssim,Erode,165,-0.043047541830890525,-0.04304962664357322,,0.1813447619939652,0.4000493666367818,0.2187046046428166,0.26715104782754034,0.364537667735755,31860,63720
foreground_ssim,Erode,166,-0.04251927855438976,-0.04245473222864756,,0.17764768046835067,0.39549045387740867,0.217842773409058,0.2649019991007322,0.36036283431143806,31860,63720
foreground_ssim,Erode,167,-0.04146326683491228,-0.0419241759904486,,0.17132804340658947,0.38755660244826995,0.21622855904168048,0.260933843991264,0.35305884577426067,31860,63720
foreground_ssim,Erode,168,-0.0421206780803839,-0.042260115297359555,,0.1772287240747208,0.39650133062211756,0.21927260654739678,0.2665049363819918,0.3633356918142575,31860,63720
foreground_ssim,Erode,169,-0.04257293330591018,-0.04237433531648839,,0.17939323519485484,0.4003416530339181,0.22094841783906327,0.2692500565621439,0.36845717058210253,31860,63720
foreground_ssim,Erode,170,-0.04219478457739357,-0.04229814987405511,,0.17696125920878314,0.39329218000139243,0.2163309207926093,0.26284415310103454,0.35656524221676555,31860,63720
foreground_ssim,Erode,171,-0.04264412773071806,-0.04231528371593551,,0.17825232325792306,0.3880130895675996,0.20976076630967655,0.2552617698188083,0.3427536810574424,31860,63720
foreground_ssim,Erode,172,-0.04213013549457567,-0.0419607584178271,,0.17519071749055393,0.39655614922897253,0.2213654317384186,0.2683837784474539,0.3668368340411081,31860,63720
foreground_ssim,Erode,173,-0.04257856906245189,-0.04214347739304158,,0.1797846149418465,0.39533393539382766,0.21554932045198116,0.2627959977082101,0.35647662911655464,31860,63720
foreground_ssim,Erode,174,-0.04199808249766784,-0.04237528697750584,,0.17257086876933836,0.3981828143777588,0.22561194560842046,0.27266618625435707,0.37488451808692014,31860,63720
foreground_ssim,Erode,175,-0.04307456105117685,-0.04276068285491501,,0.18048118794919843,0.4016055126617647,0.22112432471256627,0.26982214619236694,0.36952934793260955,31860,63720
foreground_ssim,Erode,176,-0.041970667621544326,-0.041625618072967975,,0.17327635238804817,0.3928421865491657,0.21956583416111752,0.2655855252179474,0.361628936162735,31860,63720
foreground_ssim,Erode,177,-0.042405781619602435,-0.042356707188377626,,0.17813379376852623,0.39371051333242246,0.21557671956389624,0.2623014767237921,0.3555673062199985,31860,63720
foreground_ssim,Erode,178,-0.04280337705797329,-0.042994350091412475,,0.17880074945255642,0.3907098818425523,0.21190913238999587,0.25804837528617924,0.34779676557176015,31860,63720
foreground_ssim,Erode,179,-0.04242029216043109,-0.04248643007069119,,0.17831668363348963,0.39578246496034253,0.2174657813268529,0.26465887403980426,0.35991305898227477,31860,63720
foreground_ssim,Erode,180,-0.041367199460499916,-0.04135194113219335,,0.1711026629043062,0.39433025582096204,0.22322759291665584,0.26930668362237103,0.3685632228818566,31860,63720
foreground_ssim,Erode,181,-0.04253011000737677,-0.04227458934115642,,0.17988110558289405,0.3973636598470427,0.21748255426414864,0.26518417725118126,0.36088523006918005,31860,63720
foreground_ssim,Erode,182,-0.041736816112056825,-0.04214494021832919,,0.17373914036054972,0.3954724659149831,0.22173332555443337,0.268357532572933,0.3667878021305316,31860,63720
foreground_ssim,Erode,183,-0.042224681514787525,-0.04231543298108581,,0.1760746987519346,0.39443581772060243,0.21836111896866783,0.2650253835364672,0.3605912062809546,31860,63720
foreground_ssim,Erode,184,-0.04265308972246538,-0.042662029559222416,,0.17967684596362965,0.40270071445993383,0.22302386849630418,0.27187318485272943,0.37338713421471853,31860,63720
foreground_ssim,Erode,185,-0.042757159018654456,-0.04276280626762078,,0.17980046799331795,0.4013195424368867,0.22151907444356878,0.2700794938295138,0.3700122020772928,31860,63720
foreground_ssim,Erode,186,-0.04147496698244715,-0.04170026293718891,,0.1732378764081135,0.39286767671594525,0.21962980030783175,0.26565053482813794,0.3617494768188698,31860,63720
foreground_ssim,Erode,187,-0.04240838067839379,-0.04195529950393233,,0.17803796278507789,0.40175079358735444,0.22371283080227655,0.27216929818351376,0.3739458881086579,31860,63720
foreground_ssim,Erode,188,-0.042234525524120346,-0.04217350418049732,,0.1766647973421006,0.3926056766701429,0.2159408793280423,0.26227577617347064,0.35552008149205483,31860,63720
foreground_ssim,Erode,189,-0.04240568837383987,-0.04212851878302513,,0.17534127483679907,0.39380705442455544,0.21846577958775637,0.26491659267234663,0.3603898415221114,31860,63720
foreground_ssim,Erode,190,-0.04235290932824499,-0.04228280686086012,,0.17768722648074975,0.3985990536857953,0.22091182720504554,0.2686469605228308,0.36732869903006293,31860,63720
foreground_ssim,Erode,191,-0.042165532514734844,-0.04214581678197238,,0.17904514066922073,0.3929963754989726,0.21395123482975187,0.26061266633363894,0.3524710993375456,31860,63720
foreground_ssim,Erode,192,-0.042456063778195274,-0.04262056573204035,,0.17849408085923113,0.3973080193900941,0.21881393853086295,0.2663571052047017,0.3630609757067448,31860,63720
foreground_ssim,Erode,193,-0.04217024881750098,-0.042230473163087756,,0.17701401245658588,0.3905033435943869,0.213489331137801,0.25940822124451907,0.35027153782403403,31860,63720
foreground_ssim,Erode,194,-0.0423969774135073,-0.04244706728540799,,0.17627026257811707,0.3974005294337254,0.22113026685560833,0.2684500228772897,0.3669606059358264,31860,63720
foreground_ssim,Erode,195,-0.04133566635599064,-0.04136840862149552,,0.1712229565153448,0.3897900685578408,0.21856711204249601,0.2637224495547249,0.35818347224526226,31860,63720
foreground_ssim,Erode,196,-0.04264147823689667,-0.042528383750232136,,0.17875669439931818,0.39834362051073313,0.21958692611141495,0.26738352034517043,0.3649706603257786,31860,63720
foreground_ssim,Erode,197,-0.041675039056610595,-0.041985672174241526,,0.17191399978586708,0.39338277467636185,0.22146877489049477,0.2674465874718636,0.3650881736375658,31860,63720
foreground_ssim,Erode,198,-0.04189432091272745,-0.042071930342880155,,0.17313162379663993,0.38915792009615857,0.21602629629951864,0.261258384667488,0.35365326556010257,31860,63720
foreground_ssim,Erode,199,-0.04321049798182168,-0.04300750990127044,,0.1834116130479312,0.4031441228060769,0.21973250975814573,0.26908600865400667,0.3681500311117033,31860,63720
foreground_ssim,Erode,200,-0.04251240071767128,-0.042516366442183214,,0.17728357973617792,0.3969256779140973,0.21964209817791935,0.26697181771027045,0.3642040294772047,31860,63720
foreground_ssim,Erode,201,-0.041745230627435403,-0.04178712095676828,,0.17212742189287045,0.3956563732570726,0.22352895136420214,0.2700040528885313,0.36987061908619373,31860,63720
foreground_ssim,Erode,202,-0.04233165276888389,-0.04247271451410186,,0.1757148202905332,0.3914827046383419,0.2157678843478087,0.26176363430901395,0.3545797070888052,31860,63720
foreground_ssim,Erode,203,-0.04234838250725435,-0.04256491421878828,,0.17743055881609815,0.39508031841577074,0.2176497595996726,0.26459742935066394,0.3597994349095533,31860,63720
foreground_ssim,Erode,204,-0.04191767969422424,-0.04243280197880287,,0.17341227459607722,0.39748329673197613,0.2240710221358989,0.27107954213378105,0.3718918013733854,31860,63720
foreground_ssim,Erode,205,-0.04242880712066914,-0.04228495845228851,,0.17951575664184016,0.3905618277886129,0.21104607114677276,0.257221357820331,0.3462961146345297,31860,63720
foreground_ssim,Erode,206,-0.04321798786455439,-0.0426055457215186,,0.18135714867138708,0.404843126389843,0.2234859777184559,0.2729956993525935,0.3755076814669286,31860,63720
foreground_ssim,Erode,207,-0.04303622060363794,-0.04261064312128773,,0.1800127339217258,0.39546078332309076,0.21544804940136497,0.26274560388209584,0.3563839093610189,31860,63720
foreground_ssim,Erode,208,-0.042200743161611175,-0.04197494866839158,,0.17433389690869905,0.38948710259674535,0.2151532056880463,0.26058137167374423,0.3524138582545518,31860,63720
foreground_ssim,Erode,209,-0.04232801375116316,-0.04189243607142089,,0.17477770741085874,0.39523246578521,0.22045475837435125,0.26714590765922325,0.3645280969994237,31860,63720
foreground_ssim,Erode,210,-0.041783233519426144,-0.041633062478369086,,0.17366738468297427,0.39335240615084366,0.2196850214678694,0.26585544052812965,0.3621295521407678,31860,63720
foreground_ssim,Erode,211,-0.04295645900755931,-0.04304364536124665,,0.18112206500246153,0.4024481206008119,0.2213260555983504,0.2702796670165691,0.37038801688797957,31860,63720
foreground_ssim,Erode,212,-0.042565794193946384,-0.04252127268622853,,0.17991736629594623,0.3914361045624324,0.21151873826648615,0.257923689117916,0.34757030420675983,31860,63720
foreground_ssim,Erode,213,-0.04230905899941836,-0.04253701362312582,,0.17522050152818525,0.3928063509396702,0.21758584941148496,0.26381093348541873,0.35834671483835956,31860,63720
foreground_ssim,Erode,214,-0.04273832401816103,-0.04279232258602888,,0.17896148214561858,0.3979859075612171,0.21902442541559852,0.2667651037712271,0.3638194324128226,31860,63720
foreground_ssim,Erode,215,-0.04228344449995964,-0.042262912276605426,,0.17712321343963866,0.3912103868289727,0.21408717338933403,0.260169173424155,0.3516603581230787,31860,63720
foreground_ssim,Erode,216,-0.042804678214319276,-0.04262309773710596,,0.18189373952723653,0.39571489878120114,0.2138211592539646,0.26136110867847734,0.353841520869376,31860,63720
foreground_ssim,Erode,217,-0.041562988230853755,-0.04170509395672114,,0.17228449517229094,0.393214482518801,0.22092998734651004,0.26691536652137154,0.36409897893345067,31860,63720
foreground_ssim,Erode,218,-0.04116248430649744,-0.04164819998878613,,0.1716418232085355,0.38870228839995846,0.21706046519142297,0.26203696815329075,0.3550814293468855,31860,63720
foreground_ssim,Erode,219,-0.042901234943198543,-0.04324718228425786,,0.18165031244108454,0.3918873487525514,0.21023703631146684,0.2569036678422771,0.34572054352133313,31860,63720
foreground_ssim,Erode,220,-0.04158233248083851,-0.04144113655618052,,0.17179354393425983,0.3838415160206189,0.21204797208635906,0.2560327446536198,0.34414517952730966,31860,63720
foreground_ssim,Erode,221,-0.04240932292107923,-0.04281960518039766,,0.1764991586611604,0.3948129719625688,0.21831381330140842,0.26510454190487037,0.3607377607041266,31860,63720
foreground_ssim,Erode,222,-0.04258542985511302,-0.04259613207656975,,0.17801678102026308,0.397634484656209,0.2196177036359459,0.267180276391214,0.3645920924118679,31860,63720
foreground_ssim,Erode,223,-0.042753786749399336,-0.04286745222603262,,0.1786315465043946,0.40020096483860434,0.22156941833420973,0.2697564258661843,0.3694060932835432,31860,63720
foreground_ssim,Erode,224,-0.04205298946103883,-0.04210740255083669,,0.1746003068764861,0.39387079057833274,0.21927048370184665,0.26565370150802164,0.361755349013887,31860,63720
foreground_ssim,Erode,225,-0.042534248089583865,-0.04234313190882996,,0.17871305579462748,0.39900033452069694,0.22028727872606946,0.2682220632877661,0.36653477760322584,31860,63720
foreground_ssim,Erode,226,-0.04193538072765852,-0.041830441985579635,,0.17348690616436158,0.3956596545432146,0.22217274837885304,0.2688072942048691,0.3676285226512979,31860,63720
foreground_ssim,Erode,227,-0.042671801350168674,-0.04289915749982998,,0.1777146062517735,0.39609408496208787,0.21837947871031438,0.26557625901011617,0.36161175652105493,31860,63720
foreground_ssim,Erode,228,-0.042214931441813236,-0.04188164177463102,,0.1774434044264881,0.3910111619237059,0.2135677574972178,0.25963898246820544,0.3506924004910284,31860,63720
foreground_ssim,Erode,229,-0.04190324145237037,-0.04213050041447693,,0.17538140848345485,0.3969214244025262,0.22154001591907135,0.26865755659430385,0.36734850960273335,31860,63720
foreground_ssim,Erode,230,-0.042220720312521644,-0.04262340497199629,,0.17573591080728113,0.3986761053654182,0.22294019455813707,0.2704718032499558,0.3707489367167348,31860,63720
foreground_ssim,Erode,231,-0.04308897380223354,-0.04240289841313539,,0.17990142657200603,0.3981588235245179,0.2182573969525119,0.26613556470437544,0.36264949206479447,31860,63720
foreground_ssim,Erode,232,-0.04282379257926999,-0.0429008683652312,,0.1794233325204081,0.39978631304135215,0.22036298052094405,0.2685464859703979,0.3671408788385829,31860,63720
foreground_ssim,Erode,233,-0.04241263694527252,-0.04245587966581204,,0.17824109242272712,0.39362849388701016,0.21538740146428303,0.2621053443756305,0.3552069965242533,31860,63720
foreground_ssim,Erode,234,-0.04219387680625548,-0.042566849987930394,,0.1748257274768371,0.3944857975306304,0.2196600700537933,0.26619839877233614,0.3627661732094632,31860,63720
foreground_ssim,Erode,235,-0.043245238053501604,-0.043027986173402644,,0.1842224953626217,0.39779477521424966,0.21357227985162797,0.2618021196190781,0.3546503269339978,31860,63720
foreground_ssim,Erode,236,-0.042008835763979485,-0.041884837266430594,,0.1744844168030455,0.38749713391257534,0.21301271710952985,0.2580359734514042,0.34777423731944757,31860,63720
foreground_ssim,Erode,237,-0.04216249732888804,-0.04215619619370243,,0.174832536388405,0.3932459657207711,0.21841342933236607,0.26468982232577815,0.3599702960225427,31860,63720
foreground_ssim,Erode,238,-0.04253245333179368,-0.04252446286749447,,0.17846991632111164,0.3965293559284566,0.21805943960734497,0.2654308636280907,0.3613422487896418,31860,63720
foreground_ssim,Erode,239,-0.04249269290470822,-0.04261291558627533,,0.17799268863303352,0.3940137002076577,0.21602101157462417,0.2627969466784785,0.35647837525146964,31860,63720
